Fecha,apor_antioquia,apor_centro,apor_oriente,apor_valle,rese_antioquia,rese_centro,rese_oriente,rese_valle,gx_acpm,gx_agua,gx_bagazo,gx_carbon,gx_gas,gx_gas_ni,gx_solar,gx_viento,Demanda Comercial,ONI,Precio Bolsa Nacional
6/24/2007,49.2020,39.0012,132.7662,6.6449,"4,850.1938","3,100.04","2,363.06",377.6076,,105.419,0.333,6.02,14.819,,,0.116,126.723,-0.4,88.7647
6/25/2007,44.3285,43.8894,127.2740,7.2812,"4,819.0875","3,112.72","2,461.59",373.1919,,129.079,0.309,6.753,14.463,,,0.203,151.135,-0.4,89.123
6/26/2007,49.1066,61.6849,231.3658,11.9127,"4,805.2690","3,133.31","2,642.87",376.7263,,129.479,0.263,6.61,15.621,,,0.232,152.388,-0.4,88.9413
6/27/2007,41.7541,60.3640,130.9902,9.3568,"4,790.1755","3,146.73","2,738.15",382.4654,,118.557,0.246,7.988,24.035,,,0.22,151.282,-0.4,85.668
6/28/2007,39.3708,50.4057,115.7499,7.7627,"4,781.9651","3,154.56","2,817.30",378.6283,,114.464,0.261,8.254,27.626,,,0.238,151.061,-0.4,78.2489
6/29/2007,42.9954,36.0848,124.6489,8.4255,"4,765.5181","3,156.98","2,910.38",376.7157,,119.777,0.268,6.757,22.868,,,0.184,150.346,-0.4,75.4347
6/30/2007,40.2080,35.5612,115.3443,7.3486,"4,746.9022","3,162.03","2,994.12",380.2995,,112.494,0.201,4.174,21.992,,,0.145,139.826,-0.4,63.8561
7/1/2007,37.9586,36.3446,102.9127,6.6394,"4,715.1534","3,166.83","3,073.30",382.4308,,106.396,0.196,5.276,7.651,,,0.187,120.373,-0.5,65.9223
7/2/2007,37.8422,43.5155,100.9474,6.9626,"4,690.2641","3,190.54","3,136.62",379.4426,,109.773,0.066,5.292,8.253,,,0.234,125.029,-0.5,76.2848
7/3/2007,35.5446,34.3415,67.1518,5.7532,"4,660.6132","3,194.07","3,155.37",375.7585,,126.769,0.129,6.654,13.998,,,0.244,147.828,-0.5,83.1765
7/4/2007,36.7197,26.1147,51.4960,5.7699,"4,616.3793","3,193.72","3,165.73",377.1051,,129.257,0.275,7.977,12.23,,,0.241,149.989,-0.5,80.5407
7/5/2007,36.0526,22.7206,44.8975,4.9567,"4,584.9024","3,193.13","3,154.08",377.8094,,130.007,0.258,7.998,12.251,,,0.274,150.8,-0.5,81.639
7/6/2007,34.4914,18.2266,53.5931,5.5113,"4,549.5084","3,195.95","3,157.59",379.0139,,123.933,0.24,8.16,19.449,,,0.259,152.052,-0.5,70.5482
7/7/2007,39.1992,20.8841,48.9320,4.4529,"4,529.3746","3,200.72","3,154.63",377.9333,,118.316,0.28,6.138,18.808,,,0.221,143.77,-0.5,75.1273
7/8/2007,63.0833,19.1276,51.2133,5.2777,"4,545.1987","3,205.24","3,160.14",379.2692,,102.846,0.264,5.299,19.061,,,0.172,127.648,-0.5,65.8182
7/9/2007,64.5186,22.4284,70.9595,4.8523,"4,540.0142","3,207.94","3,188.89",376.8386,,126.179,0.253,5.496,18.988,,,0.194,151.116,-0.5,66.414
7/10/2007,78.7533,23.3132,57.0035,5.0030,"4,556.2433","3,210.51","3,186.33",375.9814,,128.038,0.265,6.972,19.078,,,0.216,154.578,-0.5,66.1057
7/11/2007,73.2159,19.6470,54.6509,9.7376,"4,563.8113","3,210.50","3,184.00",378.7717,,131.43,0.275,5.857,18.784,,,0.252,156.597,-0.5,70.8473
7/12/2007,52.2626,15.2111,53.4955,7.6737,"4,557.3083","3,202.09","3,188.40",377.6044,,134.021,0.248,3.402,18.876,,,0.24,157.215,-0.5,64.9848
7/13/2007,64.6801,13.7503,44.9933,7.8424,"4,553.1102","3,193.90","3,189.60",375.6765,,134.021,0.259,4.946,18.761,,,0.231,158.218,-0.5,69.9715
7/14/2007,64.0887,13.1327,36.2939,7.0409,"4,540.3369","3,191.92","3,191.58",374.7074,,126.221,0.262,5.116,17.757,,,0.26,149.615,-0.5,74.0844
7/15/2007,53.4901,12.4800,30.8176,9.1636,"4,529.0836","3,195.27","3,187.67",381.4845,,106.391,0.302,3.676,18.668,,,0.216,129.288,-0.5,75.6228
7/16/2007,70.5870,11.5907,42.4223,7.4248,"4,534.5765","3,194.24","3,185.55",380.1919,,125.725,0.114,4.306,18.802,,,0.182,149.139,-0.5,77.8132
7/17/2007,69.8096,20.4397,70.8822,8.9876,"4,535.8338","3,202.52","3,208.12",379.774,,129.068,0.165,6.758,18.95,,,0.194,155.137,-0.5,82.7836
7/18/2007,72.7586,17.7884,34.6120,6.7296,"4,550.0946","3,198.87","3,199.00",377.1467,,127.525,0.287,7.295,19.102,,,0.122,154.336,-0.5,85.1282
7/19/2007,58.8200,15.2870,27.6846,6.6073,"4,543.2674","3,198.18","3,183.72",373.5949,,129.147,0.269,6.681,19.666,,,0.144,155.91,-0.5,81.589
7/20/2007,65.5335,14.2267,25.5380,7.0494,"4,542.2792","3,192.93","3,173.88",376.673,,120.478,0.201,7.786,8.78,,,0.101,137.346,-0.5,83.2223
7/21/2007,63.3094,12.8722,30.8090,7.6771,"4,540.3772","3,186.49","3,177.81",372.8843,,122.049,0.246,8.145,10.078,,,0.12,140.639,-0.5,86.9432
7/22/2007,86.8739,11.9318,28.9482,7.6011,"4,569.7440","3,178.78","3,179.63",376.643,,110.452,0.31,8.141,9.003,,,0.162,128.07,-0.5,88.7557
7/23/2007,74.4984,20.2383,26.8398,9.5309,"4,581.1882","3,182.07","3,173.72",374.5272,,121.318,0.257,10.606,19.698,,,0.084,151.97,-0.5,90.5007
7/24/2007,102.1237,18.8810,38.2532,6.7986,"4,617.6172","3,182.13","3,176.19",369.6845,,120.714,0.102,12.983,19.877,,,0.174,153.873,-0.5,91.1432
7/25/2007,59.1104,17.3806,25.9318,5.9652,"4,613.7435","3,184.83","3,167.26",370.485,,123.709,0.211,10.7,20.409,,,0.227,155.256,-0.5,90.4682
7/26/2007,54.9944,15.3094,21.9034,6.1596,"4,609.1809","3,184.97","3,149.72",365.2802,,126.109,0.272,7.195,22.381,,,0.195,156.152,-0.5,90.0994
7/27/2007,64.7202,13.2047,20.5457,5.5767,"4,601.6186","3,181.14","3,141.09",365.7746,,129.217,0.257,7.673,18.804,,,0.201,156.152,-0.5,90.3057
7/28/2007,88.2693,11.0731,26.1527,5.3054,"4,631.8707","3,173.71","3,133.30",367.0069,,117.777,0.233,8.237,19.649,,,0.211,146.107,-0.5,92.2015
7/29/2007,50.2071,14.4023,32.1680,4.7863,"4,603.5883","3,170.86","3,152.33",368.6044,,105.58,0.17,4.173,20.807,,,0.239,130.976,-0.5,91.789
7/30/2007,43.1404,9.0988,20.5978,5.5430,"4,584.1704","3,160.55","3,137.83",362.8965,,129.296,0.157,6.754,16.222,,,0.184,152.614,-0.5,88.8502
7/31/2007,40.6055,4.8223,18.1908,5.1867,"4,562.7733","3,155.62","3,111.03",360.9404,,127.231,0.277,9.934,16.189,,,0.169,153.801,-0.5,89.4223
8/1/2007,38.5507,10.3050,33.5618,4.7233,"4,537.4881","3,149.10","3,108.68",357.2214,,124.444,0.3,11.74,17.474,,,0.204,154.164,-0.6,96.501
8/2/2007,42.1133,3.6176,18.6787,3.7512,"4,512.4120","3,131.68","3,083.23",356.4544,,121.786,0.189,11.961,21.11,,,0.213,155.264,-0.6,98.3185
8/3/2007,51.8648,4.0463,26.7904,4.8246,"4,486.8653","3,128.38","3,077.78",353.7861,,123.029,0.263,12.101,20.215,,,0.172,155.781,-0.6,103.0914
8/4/2007,41.3222,10.9511,39.4328,6.0457,"4,460.0845","3,127.00","3,086.19",355.3197,,112.526,0.272,12.353,18.948,,,0.23,144.348,-0.6,108.856
8/5/2007,76.0540,14.1029,40.1403,6.7539,"4,467.0922","3,122.16","3,114.19",359.2691,,104.431,0.305,11.083,14.975,,,0.166,130.964,-0.6,109.1477
8/6/2007,56.9586,12.9399,31.1830,7.0855,"4,463.7779","3,115.78","3,119.99",357.5025,,114.421,0.232,11.229,24.326,,,0.077,150.29,-0.6,108.1436
8/7/2007,47.3825,12.4708,22.4751,6.0660,"4,446.2595","3,114.06","3,133.77",359.5639,,95.909,0.27,11.79,26.358,,,0.051,134.379,-0.6,112.2518
8/8/2007,74.7519,9.0188,32.8820,5.1926,"4,463.7343","3,104.83","3,135.38",359.3579,,115.873,0.265,9.237,28.06,,,0.094,153.533,-0.6,105.8564
8/9/2007,61.5320,13.5866,32.7773,7.6440,"4,464.1436","3,101.73","3,139.13",362.1694,,115.591,0.27,8.579,30.349,,,0.088,155.65,-0.6,97.3166
8/10/2007,50.0580,9.9654,37.6220,5.6076,"4,450.0069","3,098.83","3,142.30",359.1404,,125.106,0.282,6.673,20.766,,,0.119,152.955,-0.6,96.5643
8/11/2007,61.9296,12.5908,75.2196,5.2073,"4,458.1064","3,108.32","3,168.82",356.0258,,106.443,0.243,6.902,31.583,,,0.092,145.949,-0.6,100.5177
8/12/2007,45.7074,21.6581,56.5475,5.0364,"4,458.0284","3,125.34","3,187.93",357.2516,,88.714,0.264,6.725,31.051,,,0.139,126.911,-0.6,89.0202
8/13/2007,55.6441,23.9591,50.7592,5.8738,"4,442.1735","3,135.37","3,207.27",359.5208,,118.404,0.225,7.147,26.267,,,0.172,152.229,-0.6,92.7886
8/14/2007,87.5798,23.2249,48.3265,6.7926,"4,469.3176","3,147.48","3,206.56",363.2933,,112.884,0.255,9.189,27.556,,,0.138,151.151,-0.6,80.9768
8/15/2007,80.3681,17.3859,45.4308,8.8371,"4,491.0864","3,153.21","3,213.24",364.897,,118.72,0.252,9.437,22.001,,,0.145,151.719,-0.6,82.7123
8/16/2007,85.9831,20.4729,40.3171,6.8436,"4,511.5706","3,158.99","3,224.00",365.1788,,121.44,0.235,9.091,21.219,,,0.192,152.204,-0.6,79.8955
8/17/2007,84.0514,18.4586,42.3043,9.1185,"4,523.9747","3,163.05","3,226.34",370.8163,,129.552,0.247,6.238,14.473,,,0.224,152.201,-0.6,67.7634
8/18/2007,122.8667,19.5588,32.7089,6.6520,"4,575.6021","3,170.97","3,218.11",368.1712,,127.643,0.234,7.856,6.798,,,0.022,142.949,-0.6,76.8143
8/19/2007,101.0929,15.0474,27.7780,5.6902,"4,614.9926","3,173.94","3,214.95",360.8652,,106.419,0.208,8.34,11.93,,,0.026,127.069,-0.6,75.106
8/20/2007,95.3268,20.8101,141.5283,6.1825,"4,647.0417","3,175.23","3,317.27",364.1006,,104.962,0.265,7.352,15.383,,,0.118,129.039,-0.6,66.5227
8/21/2007,55.7722,24.5370,93.7847,7.5895,"4,643.5421","3,176.53","3,367.00",364.8646,,132.703,0.263,7.285,7.995,,,0.139,148.42,-0.6,71.0154
8/22/2007,52.2275,25.8944,75.6066,6.7075,"4,627.5429","3,185.17","3,400.83",364.4154,,135.972,0.235,8.786,9.198,,,0.027,154.22,-0.6,77.851
8/23/2007,52.7778,22.0309,46.6627,5.8235,"4,604.8183","3,190.59","3,406.61",362.2285,,138.397,0.243,7.304,10.118,,,0.117,156.181,-0.6,78.8354
8/24/2007,68.4165,19.7921,38.5582,6.2753,"4,610.0696","3,188.27","3,403.28",364.0531,,133.334,0.254,6.733,14.611,,,0.169,155.103,-0.6,73.5218
8/25/2007,94.9037,17.9012,48.6422,9.7728,"4,648.5379","3,185.73","3,416.36",369.304,,125.804,0.241,4.369,14.423,,,0.073,144.914,-0.6,73.4393
8/26/2007,87.0353,25.1613,69.6821,10.3485,"4,679.3821","3,189.41","3,463.66",369.9615,,118.636,0.227,1.418,7.365,,,0.007,127.661,-0.6,66.4977
8/27/2007,80.5204,26.8092,45.1703,6.4024,"4,690.5626","3,194.76","3,471.09",366.5895,,140.617,0.228,2.139,7.802,,,0.1,151.982,-0.6,71.9313
8/28/2007,69.3275,21.7812,33.4861,5.9132,"4,688.8874","3,190.60","3,466.95",362.7847,,140.495,0.226,4.64,10.252,,,0.143,155.759,-0.6,73.9968
8/29/2007,136.6871,20.2371,47.8382,9.5924,"4,746.0220","3,189.80","3,475.08",368.3611,,135.399,0.218,6.323,12.614,,,0.154,154.72,-0.6,73.6563
8/30/2007,83.6109,24.8378,63.7854,10.3671,"4,750.0140","3,193.93","3,503.45",368.062,,137.191,0.23,5.911,9.517,,,0.081,154.352,-0.6,64.9849
8/31/2007,81.5356,22.7610,57.4892,6.3948,"4,750.4738","3,201.19","3,524.69",360.9768,,136.843,0.217,6.571,9.058,,,0.078,152.773,-0.6,67.7185
9/1/2007,105.9985,19.9710,38.7724,6.2087,"4,780.2875","3,206.23","3,518.37",363.8896,,129.085,0.22,6.48,7.369,,,0.086,143.32,-0.8,67.8063
9/2/2007,66.3076,17.0286,36.6079,5.5321,"4,777.9662","3,198.85","3,527.34",365.7847,,116.113,0.208,4.44,7.21,,,0.01,128.047,-0.8,61.2904
9/3/2007,80.9028,13.3803,55.5695,6.8183,"4,786.2548","3,190.73","3,540.51",367.1795,,134.029,0.211,5.509,8.907,,,0.103,148.805,-0.8,76.1958
9/4/2007,65.5678,14.9892,55.4272,4.6439,"4,772.7727","3,189.12","3,550.47",365.7584,,136.434,0.186,7.489,8.494,,,0.049,152.66,-0.8,69.0758
9/5/2007,57.8903,15.6651,43.8445,4.9741,"4,752.7998","3,192.65","3,543.14",364.4144,,136.182,0.171,9.03,8.609,,,0.016,154.024,-0.8,74.5511
9/6/2007,64.2424,13.8457,36.3089,4.5628,"4,740.4705","3,193.11","3,534.55",364.2504,,132.826,0.2,7.691,9.298,,,0.089,152.072,-0.8,78.4594
9/7/2007,113.4266,13.6238,46.0012,4.9452,"4,769.5877","3,190.71","3,532.37",364.5012,,140.054,0.209,7.205,8.434,,,0.15,156.065,-0.8,91.3939
9/8/2007,75.7879,11.7831,36.4714,3.8906,"4,766.0863","3,190.73","3,533.64",365.8409,,124.228,0.23,7.267,17.285,,,0.201,149.211,-0.8,82.1375
9/9/2007,82.4377,9.6404,78.0095,6.2057,"4,782.5304","3,187.70","3,573.08",369.435,,109.306,0.288,4.482,19.046,,,0.106,133.242,-0.8,78.0708
9/10/2007,65.6109,13.6059,38.0773,4.5670,"4,767.8208","3,186.86","3,576.94",361.265,,130.622,0.261,5.185,19.786,,,0.04,155.894,-0.8,76.4875
9/11/2007,86.6853,13.3633,41.0028,2.2668,"4,777.3882","3,187.63","3,578.10",350.6145,,131.718,0.296,7.101,18.623,,,0.169,157.908,-0.8,71.7332
9/12/2007,59.3797,14.2277,46.5881,4.8210,"4,765.4427","3,187.79","3,587.88",342.8353,,129.886,0.273,8.027,20.657,,,0.22,159.064,-0.8,80.4808
9/13/2007,48.8651,14.6379,35.4153,5.6101,"4,739.5102","3,191.52","3,580.61",338.7741,,129.702,0.238,6.015,22.885,,,0.279,159.119,-0.8,76.4042
9/14/2007,68.0770,19.2032,32.6792,7.1150,"4,725.3928","3,198.53","3,574.16",341.2141,,132.78,0.225,6.005,19.84,,,0.172,159.024,-0.8,73.3475
9/15/2007,94.8473,12.7015,44.0004,13.9862,"4,750.7462","3,205.50","3,566.33",351.607,,125.266,0.223,5.808,17.523,,,0.117,148.936,-0.8,60.1648
9/16/2007,72.9030,13.3389,45.3597,8.8749,"4,754.5498","3,201.16","3,582.55",357.0874,,119.175,0.236,4.254,6.747,,,0.001,130.415,-0.8,70.425
9/17/2007,56.5754,13.7943,33.2597,5.4311,"4,738.1648","3,194.81","3,589.85",353.1798,,127.453,0.235,4.554,17.457,,,0.041,149.751,-0.8,63.999
9/18/2007,70.3357,5.4421,26.8819,5.2493,"4,730.2952","3,183.29","3,583.52",347.1072,,139.09,0.219,5.404,12.76,,,0.12,157.593,-0.8,74.1197
9/19/2007,87.2638,5.7828,51.5183,5.8280,"4,749.3937","3,179.85","3,591.56",342.5326,,135.818,0.21,5.844,17.799,,,0.149,160.071,-0.8,76.5778
9/20/2007,83.9250,4.7598,35.7021,10.1349,"4,766.8760","3,170.85","3,588.74",342.2663,,135.124,0.219,7.307,15.071,,,0.101,157.824,-0.8,81.0364
9/21/2007,116.1848,4.6155,28.9723,8.2432,"4,826.2106","3,159.10","3,582.77",340.0025,,130.665,0.232,6.104,17.322,,,0.119,154.457,-0.8,67.1812
9/22/2007,97.2944,8.1932,25.3108,6.7989,"4,862.9174","3,151.91","3,582.80",335.0867,,123.093,0.204,4.189,18.255,,,0.145,145.9,-0.8,69.3892
9/23/2007,84.1180,6.5297,22.2603,7.1752,"4,877.3101","3,155.18","3,572.48",337.3001,,110.958,0.227,2.837,16.175,,,0.051,130.261,-0.8,71.23
9/24/2007,83.6657,5.1827,22.1107,7.9607,"4,893.4722","3,146.68","3,564.06",337.0994,,128.333,0.262,3.496,20.377,,,0.058,152.538,-0.8,70.0254
9/25/2007,103.8686,6.1130,20.1648,10.4706,"4,928.1651","3,144.42","3,534.81",338.3498,,136.095,0.253,3.493,14.177,,,0.087,154.114,-0.8,73.6971
9/26/2007,98.8345,4.7124,21.5012,8.9775,"4,953.0765","3,140.48","3,516.16",338.7623,,128.48,0.213,4.875,17.496,,,0.092,151.178,-0.8,80.1467
9/27/2007,84.4418,4.4017,21.3505,7.0271,"4,966.3988","3,131.07","3,501.26",333.7649,,129.418,0.224,4.971,16.684,,,0.095,151.411,-0.8,81.7338
9/28/2007,98.3271,4.0275,36.0320,7.8924,"5,000.5525","3,127.53","3,491.77",330.2127,,131.798,0.225,5.063,16.851,,,0.145,154.098,-0.8,75.4713
9/29/2007,56.6063,4.5159,27.4984,5.7131,"4,986.0518","3,116.75","3,492.92",328.891,,122.772,0.241,4.206,17.781,,,0.137,145.145,-0.8,78.4183
9/30/2007,58.5251,8.6852,25.1330,6.6792,"4,977.6794","3,121.30","3,484.27",331.8778,,109.588,0.235,3.345,16.507,,,0.025,129.701,-0.8,69.9063
10/1/2007,106.7555,4.6075,24.2515,10.2461,"5,012.1062","3,111.09","3,481.80",332.1777,,124.344,0.042,4.051,20.049,,,0.004,148.503,-1.1,81.8252
10/2/2007,69.9535,4.2368,21.8873,6.8822,"5,006.3802","3,101.31","3,468.39",332.3305,,133.184,0.142,5.138,12.762,,,0.011,151.742,-1.1,89.9744
10/3/2007,102.3640,4.9779,19.8321,8.5409,"5,038.9753","3,092.47","3,447.01",331.952,,138.303,0.209,3.912,11.556,,,0.064,154.063,-1.1,91.0434
10/4/2007,104.1089,4.6688,18.5992,8.8881,"5,063.3113","3,089.02","3,420.77",330.2713,,140.123,0.213,5.101,11.308,,,0.017,156.764,-1.1,96.2684
10/5/2007,109.0867,5.7509,16.1323,7.4100,"5,089.5631","3,091.14","3,389.26",326.3856,,134.577,0.235,5.818,16.16,,,0.008,156.804,-1.1,105.8296
10/6/2007,85.2752,6.8088,17.1165,8.8336,"5,102.3397","3,087.76","3,361.38",327.3325,,133.477,0.234,3.891,9.572,,,0.016,147.196,-1.1,108.9394
10/7/2007,88.3036,11.0602,20.6002,6.5092,"5,126.7379","3,098.80","3,331.44",328.6953,,116.144,0.246,3.479,12.7,,,0.011,132.586,-1.1,88.8371
10/8/2007,91.3570,15.6663,55.1729,7.8027,"5,145.0818","3,097.97","3,361.89",323.8504,,123.722,0.29,4.162,24.635,,,0.004,153.057,-1.1,109.8071
10/9/2007,138.3957,33.1266,79.2846,13.5369,"5,211.0597","3,111.75","3,409.20",332.5201,,122.979,0.234,2.917,28.958,,,0.001,155.103,-1.1,101.217
10/10/2007,106.6435,28.5202,34.0161,9.8192,"5,254.6956","3,122.51","3,409.41",331.3032,,123.831,0.216,2.667,24.797,,,0.005,151.536,-1.1,97.2087
10/11/2007,114.8841,23.3708,26.1139,9.4332,"5,302.5092","3,127.53","3,404.11",330.5303,,117.526,0.203,3.806,30.406,,,0.032,151.992,-1.1,88.8911
10/12/2007,121.3504,5.9887,24.4939,8.1540,"5,353.2716","3,040.32","3,405.57",327.9021,,117.328,0.2,5.521,29.269,,,0.006,152.338,-1.1,88.6561
10/13/2007,85.2918,22.6879,23.2641,10.6435,"5,364.4246","3,037.60","3,407.40",327.8476,,122.369,0.182,5.149,17.569,,,0.001,145.28,-1.1,88.5769
10/14/2007,98.5675,28.0003,42.2459,15.4071,"5,396.1160","3,036.44","3,428.10",340.1951,,97.98,0.148,4.226,26.29,,,0.071,128.733,-1.1,84.1578
10/15/2007,93.1897,33.3457,25.4498,17.3933,"5,427.9919","3,048.84","3,441.38",349.8521,,92.138,0.144,5.892,30.856,,,0.083,129.134,-1.1,84.4265
10/16/2007,72.5300,28.7186,31.2674,14.6162,"5,436.2757","3,059.08","3,449.46",351.4319,,114.911,0.116,7.624,28.338,,,0.054,151.052,-1.1,84.2507
10/17/2007,75.2877,20.9176,27.1287,10.0074,"5,444.6969","3,064.83","3,443.27",349.7995,,119.178,0.163,6.099,29.538,,,0.069,155.053,-1.1,73.3349
10/18/2007,197.8116,24.2255,40.3343,12.6744,"5,544.1889","3,073.18","3,452.53",348.8189,,121.566,0.219,5.318,27.138,,,0.091,154.365,-1.1,81.3186
10/19/2007,116.2100,49.2789,56.9113,12.1472,"5,583.5446","3,084.36","3,477.60",347.5501,,120.718,0.227,6.107,24.155,,,0.048,151.285,-1.1,77.7574
10/20/2007,120.1187,56.9278,43.5774,15.9032,"5,611.1955","3,108.57","3,497.57",356.6513,,126.122,0.201,3.715,13.64,,,0.074,143.772,-1.1,75.1584
10/21/2007,107.0447,39.7392,29.2736,14.9140,"5,624.2871","3,123.80","3,510.89",358.5601,,118.775,0.269,1.779,8.237,,,0.036,129.11,-1.1,74.2436
10/22/2007,94.5641,47.1760,31.4116,13.8510,"5,624.5719","3,130.16","3,521.19",359.5928,,134.38,0.222,2.76,13.582,,,0.063,151.019,-1.1,71.5644
10/23/2007,95.8918,35.8994,24.4494,9.5930,"5,637.6996","3,130.14","3,521.91",362.5138,,134.136,0.253,3.895,15.497,,,0.072,153.863,-1.1,67.0728
10/24/2007,85.0673,35.4416,25.9634,9.8226,"5,643.1969","3,136.81","3,523.05",364.5032,,132.44,0.256,3.893,16.316,,,0.007,152.928,-1.1,66.3353
10/25/2007,92.4098,31.9798,33.1249,9.4586,"5,648.1540","3,137.09","3,531.00",365.9769,,137.641,0.259,4.642,11.051,,,0.009,153.607,-1.1,66.8353
10/26/2007,135.4753,25.5925,40.8355,12.2073,"5,690.6744","3,138.83","3,547.54",372.2143,,131.082,0.255,4.994,18.972,,,0.029,155.34,-1.1,68.7499
10/27/2007,130.9335,30.8798,34.1157,21.1306,"5,735.3212","3,149.90","3,563.23",382.7257,,112.967,0.296,5.263,24.031,,,0.06,143.172,-1.1,66.1707
10/28/2007,132.4913,36.0531,48.7115,22.3600,"5,783.8041","3,167.91","3,597.58",397.7002,,96.694,0.277,3.951,23.616,,,0.037,124.597,-1.1,61.0603
10/29/2007,152.8552,41.0881,39.4405,16.5910,"5,831.1730","3,183.91","3,608.04",399.3014,,135.071,0.119,2.623,10.754,,,0.007,148.607,-1.1,60.2228
10/30/2007,117.5246,36.1984,32.2548,17.1584,"5,844.3737","3,191.61","3,614.14",399.815,,138.45,0.248,2.384,10.873,,,0.012,151.991,-1.1,51.2313
10/31/2007,108.7433,35.0459,25.9948,16.5773,"5,849.1840","3,199.85","3,617.36",400.715,,138.081,0.246,4.04,8.25,,,0.004,150.622,-1.1,45.2246
11/1/2007,114.6047,41.5940,28.1007,22.7632,"5,881.4269","3,206.87","3,626.94",405.6115,,132.006,0.178,5.554,12.746,,,0.015,150.5,-1.3,53.653
11/2/2007,108.5796,44.1258,52.9724,16.9751,"6,140.9898","3,216.49","3,651.90",404.9079,,140.064,0.211,5.673,6.385,,,0.015,152.828,-1.3,52.0795
11/3/2007,97.9547,38.7229,30.9707,16.6686,"5,903.4138","3,219.25","3,659.18",403.5778,,135.721,0.224,3.973,6.623,,,0.028,146.57,-1.3,48.1495
11/4/2007,101.7636,40.5820,30.3099,13.9768,"5,947.4009","3,221.95","3,675.70",406.0019,,121.313,0.253,2.323,7.844,,,0.043,131.779,-1.3,50.2455
11/5/2007,90.7033,41.5445,25.2595,14.4280,"6,185.6215","3,227.25","3,685.39",406.0819,,125.59,0.184,2.297,6.391,,,0.08,134.554,-1.3,50.1495
11/6/2007,94.2944,44.8817,24.8060,13.0556,"5,934.5414","3,231.46","3,684.45",404.0962,,145.254,0.226,2.313,7.363,,,0.074,155.237,-1.3,65.9015
11/7/2007,91.3548,36.1547,20.4386,14.4438,"5,926.6075","3,229.67","3,683.57",409.4433,,139.503,0.151,2.255,15.803,,,0.057,157.773,-1.3,65.5257
11/8/2007,84.5919,33.2720,48.1391,18.5428,"6,162.4644","3,226.09","3,709.13",412.4611,,146.404,0.159,0.815,9.149,,,0.099,156.629,-1.3,64.7621
11/9/2007,89.4991,34.6485,69.4250,22.8284,"6,153.3165","3,223.15","3,753.15",417.2871,,147.791,0.222,1.424,6.255,,,0.031,156.304,-1.3,67.2132
11/10/2007,87.3090,33.4842,33.4017,18.1126,"6,155.4650","3,228.43","3,758.64",417.2758,,132.483,0.162,2.272,9.371,,,0.019,144.327,-1.3,49.2647
11/11/2007,103.6539,38.4448,26.3409,15.9817,"5,934.5492","3,240.46","3,766.97",416.4585,,115.851,0.126,0.81,7.661,,,0.043,126.5,-1.3,41.6088
11/12/2007,83.3118,29.0924,26.5468,12.1962,"5,941.1639","3,239.60","3,777.65",412.3824,,123.812,0.057,2.2,6.372,,,0.111,132.564,-1.3,43.7934
11/13/2007,93.2828,21.5354,23.1244,11.7005,"5,952.1706","3,233.66","3,776.09",406.7347,,141.98,0.096,2.707,10.43,,,0.12,155.368,-1.3,61.4384
11/14/2007,79.3938,25.0888,23.1541,12.7704,"6,183.8189","3,227.71","3,775.37",404.955,,147.982,0.178,2.222,7.32,,,0.099,157.802,-1.3,59.4303
11/15/2007,74.4970,24.0319,18.5713,10.7961,"5,879.3279","3,221.88","3,772.19",399.9264,,147.225,0.171,1.858,10.508,,,0.057,159.822,-1.3,61.1407
11/16/2007,72.0170,17.5408,31.1698,10.8185,"6,109.5732","3,211.42","3,783.11",395.4248,,149.603,0.2,1.863,9.142,,,0.138,160.947,-1.3,66.9603
11/17/2007,102.1440,19.9666,76.8815,10.9718,"6,110.8893","3,203.81","3,837.43",397.6191,,142.835,0.262,1.532,6.791,,,0.172,151.597,-1.3,64.7464
11/18/2007,79.1144,22.0711,38.6312,10.5256,"6,102.0320","3,210.62","3,850.27",395.2153,,121.247,0.279,0,8.547,,,0.182,131.26,-1.3,57.5368
11/19/2007,62.1542,17.8210,28.0144,8.2586,"6,072.5192","3,211.61","3,838.15",395.2322,,143.62,0.262,1.799,7.402,,,0.17,154.486,-1.3,63.3359
11/20/2007,58.2853,12.3933,22.5541,8.2516,"5,798.4405","3,210.63","3,819.01",393.3509,,145.639,0.265,2.78,7.867,,,0.12,156.83,-1.3,62.2962
11/21/2007,60.2446,15.1607,20.7496,8.1324,"5,774.2027","3,210.81","3,802.70",396.1334,,143.35,0.26,2.775,11.594,,,0.166,158.159,-1.3,68.2039
11/22/2007,77.1171,14.1912,20.0466,10.3060,"5,998.4044","3,212.61","3,786.40",398.9579,,145.864,0.231,2.96,6.973,,,0.153,157.061,-1.3,62.1622
11/23/2007,90.1905,14.3782,22.8270,24.2177,"5,755.9606","3,204.78","3,784.24",410.7178,,139.406,0.188,2.233,13.376,,,0.147,156.781,-1.3,62.8914
11/24/2007,75.2026,17.7088,28.3992,12.8052,"5,740.0314","3,205.09","3,788.66",407.5672,,138.974,0.137,1.528,6.53,,,0.18,148.297,-1.3,62.283
11/25/2007,80.1441,15.4229,22.6996,10.7341,"5,983.4932","3,201.29","3,797.74",401.7879,,117.618,0.149,0,14.246,,,0.231,132.64,-1.3,58.005
11/26/2007,56.4107,11.5857,19.6293,8.8260,"5,718.2377","3,190.00","3,792.24",399.832,,141.588,0.131,2.164,11.857,,,0.228,156.075,-1.3,72.6473
